85	2	87	114	100	35	82	93	63	68	1	5	119	
86	6	34	56	110	24	15	96	82	1	92	48	51	
87	84	43	95	118	34	25	30	57	26	59	88	21	
88	90	9	26	114	51	106	17	118	108	20	107	97	
89	92	60	8	81	56	108	28	31	69	26	11	80	
90	64	93	50	14	83	16	15	41	20	27	1	58	
91	44	9	17	12	22	55	21	97	87	101	10	56	
92	28	85	56	19	1	102	66	24	73	70	62	79	
93	80	100	4	44	69	72	46	65	112	101	60	40	
94	91	33	44	78	3	112	0	60	4	87	51	18	
95	4	38	34	33	79	35	28	59	112	72	44	37	
96	88	11	86	110	53	108	114	112	9	47	16	103	
97	45	101	93	70	105	41	85	91	102	62	6	117	
98	71	53	51	0	83	104	3	36	41	21	77	4	
99	36	21	66	62	37	5	22	56	46	105	27	13	
100	27	118	54	110	52	44	35	51	72	82	77	109	
101	61	59	10	69	67	84	40	104	1	46	77	4	
102	77	63	44	62	1	17	35	16	38	27	34	68	
103	119	86	30	95	25	35	38	81	49	99	102	100	
104	63	71	67	43	89	1	5	61	107	108	90	54	
105	86	60	85	6	102	43	50	65	36	77	83	109	
106	76	69	110	97	73	95	65	94	77	3	72	47	
107	85	61	30	23	108	3	18	58	78	15	36	119	
108	0	14	25	116	15	16	11	67	46	76	83	118	
109	108	18	102	35	65	2	80	117	119	17	20	25	
110	30	32	4	78	40	50	108	87	9	38	102	103	
111	3	18	104	44	66	78	19	118	26	42	90	110	
112	2	92	108	81	98	84	78	85	64	116	83	42	
113	33	106	45	44	111	88	81	105	6	22	93	46	
114	27	54	69	23	79	81	94	32	88	44	12	0	
115	77	24	6	51	74	43	17	91	66	49	9	103	
116	111	103	27	76	7	33	0	38	70	104	83	51	
117	106	3	12	19	15	30	66	67	29	36	10	94	
118	115	85	104	30	63	18	97	35	22	72	56	116	
119	68	37	56	70	42	107	15	90	82	1	20	87	
