75	20	11	96	116	28	87	104	112	16	71	103	115	
76	115	9	32	44	66	113	23	105	49	97	104	67	
77	109	19	100	75	84	54	83	70	50	21	51	45	
78	14	117	23	40	28	118	116	93	3	43	83	65	
79	69	11	3	86	117	35	41	39	89	114	80	44	
80	65	3	28	84	114	94	68	23	82	47	95	117	
81	85	101	21	24	50	58	80	76	15	103	87	86	
82	34	42	97	108	18	15	66	79	57	101	28	39	
83	17	0	24	116	51	38	101	22	49	95	47	106	
84	21	94	34	93	107	58	102	29	77	108	115	26	
85	110	40	71	45	65	88	54	104	51	47	30	87	
86	114	37	71	111	118	82	58	11	4	107	92	42	
87	86	58	66	8	78	88	48	84	35	116	73	67	
88	110	45	26	51	64	6	81	77	52	103	9	113	
89	98	30	58	23	51	57	22	115	74	39	106	114	
90	96	78	13	0	3	73	36	74	111	70	85	112	
91	3	52	93	106	81	45	13	64	44	40	20	37	
92	61	116	30	0	8	86	95	118	38	60	15	9	
93	27	9	83	48	94	61	15	2	39	22	44	116	
94	74	10	58	47	87	105	35	96	70	115	60	45	
95	28	24	69	57	97	27	103	59	35	117	20	38	
96	100	36	50	78	21	115	25	27	74	72	45	31	
97	79	91	57	74	77	47	68	24	48	89	108	117	
98	20	7	77	57	25	30	112	92	76	106	22	67	
99	52	67	96	77	107	109	47	113	55	115	64	110	
100	73	48	57	66	28	29	47	19	94	11	103	5	
101	76	7	23	113	32	50	82	19	46	98	104	35	
102	116	81	72	59	76	88	51	86	48	22	103	107	
103	57	107	113	86	41	6	17	22	43	44	98	112	
104	114	19	22	76	5	49	80	40	119	29	112	73	
105	5	117	87	0	71	77	7	107	79	62	27	109	
106	86	114	32	51	87	109	61	34	39	5	115	48	
107	101	106	53	112	11	47	93	21	92	86	15	71	
108	30	50	4	15	110	22	113	10	115	61	88	25	
109	67	89	57	66	70	111	26	91	10	13	84	52	
110	48	28	71	19	4	12	101	88	62	83	113	67	
111	79	62	26	69	46	31	35	21	92	23	85	68	
112	68	37	78	59	79	88	4	75	22	10	45	20	
113	18	37	65	67	90	34	54	89	48	66	82	26	
114	46	31	79	117	42	105	38	8	37	83	64	44	
115	14	55	91	102	111	113	86	74	97	61	52	58	
116	81	54	104	49	1	96	114	32	14	106	40	35	
117	92	55	54	60	7	65	52	58	68	32	70	113	
118	88	82	23	32	22	19	54	99	93	80	65	104	
119	17	70	41	7	39	96	49	69	107	65	15	66	
