107	13	5	102	20	98	25	2	36	39	77	90	80	
108	4	70	48	109	15	10	12	21	54	82	55	24	
109	29	82	108	12	20	36	106	46	33	76	71	112	
110	80	101	109	113	57	75	99	118	11	38	58	37	
111	59	115	103	102	110	92	95	36	56	82	33	106	
112	30	11	3	65	99	104	115	20	57	24	100	8	
113	70	56	107	37	53	21	20	97	60	68	0	79	
114	50	100	112	48	116	66	99	71	23	113	21	63	
115	40	0	56	111	66	51	22	98	60	23	73	107	
116	18	102	53	9	62	32	27	66	80	0	65	95	
117	1	83	38	86	64	113	35	29	108	30	46	21	
118	109	111	100	68	99	7	87	110	114	32	101	97	
119	50	111	54	105	112	57	45	106	109	49	92	11	
