67	65	38	79	80	1	92	44	58	23	77	24	82	
68	82	83	113	41	13	15	7	35	102	118	56	46	
69	93	77	84	33	16	58	117	102	9	115	60	12	
70	3	1	100	87	113	80	90	35	119	74	51	18	
71	18	117	3	54	50	114	26	4	5	48	58	113	
72	54	92	64	7	97	30	15	88	40	16	50	95	
73	24	43	82	50	70	118	12	53	68	113	7	8	
74	112	97	52	77	23	36	95	90	118	72	93	86	
75	105	6	86	89	80	45	37	4	20	110	92	27	
76	64	72	81	101	8	74	116	115	60	27	98	45	
77	52	95	28	33	113	88	53	110	57	0	87	25	
78	96	105	119	104	109	83	60	21	85	41	118	72	
79	17	28	14	109	103	107	52	23	87	72	11	16	
80	100	108	47	85	15	61	101	17	105	90	87	54	
81	93	57	86	65	21	118	113	110	116	103	5	85	
82	60	53	37	83	97	110	52	78	17	112	54	22	
83	9	114	29	94	35	15	25	72	58	118	67	21	
84	99	38	82	101	81	103	34	15	42	57	25	12	
85	19	114	21	37	6	109	32	55	103	27	118	38	
86	63	89	88	83	57	45	46	40	106	35	2	105	
87	60	68	71	25	26	39	106	47	94	82	77	48	
88	86	116	54	72	62	69	103	43	8	104	93	68	
89	118	56	100	14	55	66	90	82	65	42	99	40	
90	15	88	6	81	107	51	85	91	4	46	42	62	
91	43	3	32	96	27	54	73	20	80	116	71	33	
92	51	100	47	104	98	77	52	114	93	20	89	18	
93	106	85	87	35	32	116	94	54	17	77	86	0	
94	60	59	23	80	104	13	7	32	46	110	42	89	
95	87	13	31	12	110	45	80	86	70	117	90	27	
96	7	18	38	31	93	59	86	32	98	5	92	16	
97	70	56	16	43	100	106	17	108	22	7	92	59	
98	113	78	37	72	53	108	107	29	101	14	85	42	
99	27	96	83	9	30	21	56	93	79	38	66	28	
100	111	38	55	81	119	109	51	69	72	2	31	63	
101	117	7	28	9	61	72	41	53	109	108	40	0	
102	62	88	79	94	58	80	86	61	103	45	7	81	
103	32	48	51	27	22	37	19	29	57	91	83	2	
104	26	16	73	50	112	15	36	14	38	7	33	101	
105	7	74	52	68	100	80	90	12	117	8	104	95	
106	92	77	35	7	60	45	6	113	10	112	49	58	
107	119	50	118	61	75	52	46	60	97	92	79	85	
108	37	24	81	111	12	64	97	68	11	29	74	19	
109	69	34	61	3	48	82	111	110	15	26	107	103	
110	116	35	22	50	93	62	47	109	117	48	87	52	
111	1	117	23	21	79	96	105	86	87	52	35	85	
112	31	15	83	104	64	77	95	28	22	119	51	98	
113	24	87	49	8	70	99	64	2	73	117	81	89	
114	20	3	28	78	4	87	58	65	111	9	30	12	
115	62	72	95	4	50	12	40	119	112	18	46	34	
116	4	85	10	23	38	106	61	14	113	19	115	99	
117	54	89	93	40	81	29	10	100	58	56	15	76	
118	22	26	119	81	94	0	115	42	73	114	13	35	
119	54	84	90	22	5	82	6	58	23	113	4	41	
