58	2	89	53	32	9	24	28	65	43	45	17	48	
59	33	76	6	65	35	87	71	44	39	1	61	109	
60	26	45	105	11	57	88	46	81	16	98	95	110	
61	10	77	20	7	34	71	33	59	81	21	112	88	
62	88	81	9	52	113	102	22	49	112	84	94	73	
63	119	34	109	42	68	43	108	39	21	16	82	30	
64	9	50	33	90	70	32	106	99	17	38	15	2	
65	89	85	14	26	112	94	10	20	39	9	110	95	
66	17	22	85	70	19	60	112	1	6	80	5	106	
67	19	103	113	31	60	7	76	69	53	11	88	105	
68	41	69	47	116	22	14	54	8	92	83	96	101	
69	38	94	114	107	97	7	80	0	45	6	28	62	
70	103	64	107	109	48	46	66	62	19	50	102	17	
71	59	68	50	0	111	56	16	103	100	46	82	61	
72	10	83	0	91	27	70	52	109	34	22	61	23	
73	82	33	99	69	80	47	56	62	42	75	84	41	
74	61	51	13	96	76	114	52	22	30	75	27	59	
75	27	81	72	118	68	44	51	60	70	61	36	22	
76	34	101	55	109	88	58	15	47	40	85	68	36	
77	41	47	73	18	92	84	49	40	20	87	16	59	
78	60	48	86	103	29	28	24	106	61	118	117	1	
79	95	85	73	8	14	49	112	69	64	97	1	111	
80	33	85	21	95	68	0	79	82	40	102	78	44	
81	49	36	83	47	35	39	51	32	99	106	103	6	
82	55	53	87	51	25	45	118	106	78	69	74	94	
83	95	21	1	62	117	86	4	16	89	114	84	65	
84	44	13	25	55	71	62	14	83	101	0	46	96	
85	83	32	73	49	51	56	82	10	9	36	24	39	
86	73	47	0	24	13	34	49	45	94	17	113	50	
87	67	108	4	42	95	63	16	37	24	109	77	47	
88	48	76	109	117	68	81	3	115	53	49	5	86	
89	33	45	103	91	101	40	64	25	112	95	54	20	
90	11	108	99	50	10	103	95	7	93	63	114	19	
91	42	51	49	40	100	110	99	113	103	88	18	32	
92	94	117	23	27	111	78	2	63	32	0	51	56	
93	73	99	49	8	42	94	97	62	55	81	16	65	
94	4	77	12	86	54	89	35	100	32	80	47	74	
95	107	5	31	55	15	0	33	79	45	100	59	69	
96	41	7	105	33	12	54	88	76	93	46	2	32	
97	98	74	37	35	38	92	108	27	32	39	2	65	
98	6	45	29	8	28	51	31	73	46	80	91	38	
99	6	11	81	91	49	5	32	112	67	52	86	27	
100	1	94	68	60	64	106	14	37	45	116	57	66	
101	108	71	109	5	12	112	118	98	104	100	88	62	
102	58	51	47	19	46	97	1	115	109	106	98	70	
103	74	21	65	16	76	72	54	9	70	7	58	119	
104	96	84	116	45	53	28	80	14	74	66	43	73	
105	96	103	20	3	85	30	1	76	10	29	74	100	
106	66	91	39	89	102	0	19	35	65	117	24	57	
107	82	69	58	66	117	106	37	116	33	95	83	1	
108	37	82	60	3	72	21	7	51	31	98	71	76	
109	112	106	26	70	68	46	60	111	31	43	47	6	
110	114	25	20	57	52	4	33	40	77	94	35	99	
111	28	48	34	16	39	5	78	95	53	115	17	119	
112	104	57	44	69	34	54	85	29	30	80	84	49	
113	99	48	103	13	85	18	72	100	6	42	55	105	
114	12	52	22	45	6	65	48	29	55	70	17	85	
115	81	82	23	107	22	60	54	98	11	43	97	68	
116	48	70	34	97	28	36	106	77	108	72	22	57	
117	20	104	83	8	107	10	111	118	58	56	99	84	
118	37	63	87	70	34	59	38	36	86	97	22	26	
119	104	29	45	39	26	34	47	74	14	100	96	94	
